# t,phase,ang_deg,x,y,z,dist_to_ideal_mm,radial_err_ideal_mm,dist_to_fit_mm,radial_err_fit_mm
2.7480,0.3740,134.6400,0.3483,-0.1686,1.2130,122.7099,2.7099,123.1100,0.1641
2.7500,0.3750,135.0000,0.3483,-0.1680,1.2136,122.7078,2.7078,123.1074,0.1667
2.7520,0.3760,135.3600,0.3483,-0.1675,1.2141,122.7054,2.7054,123.1045,0.1696
2.7540,0.3770,135.7200,0.3483,-0.1670,1.2147,122.7031,2.7031,123.1016,0.1725
2.7560,0.3780,136.0800,0.3483,-0.1664,1.2152,122.7010,2.7010,123.0990,0.1751
2.7580,0.3790,136.4400,0.3483,-0.1659,1.2158,122.6996,2.6996,123.0970,0.1771
2.7600,0.3800,136.8000,0.3483,-0.1653,1.2163,122.6973,2.6973,123.0941,0.1800
2.7620,0.3810,137.1600,0.3483,-0.1648,1.2169,122.6946,2.6946,123.0908,0.1833
2.7640,0.3820,137.5200,0.3483,-0.1643,1.2174,122.6917,2.6917,123.0872,0.1869
2.7660,0.3830,137.8800,0.3483,-0.1637,1.2180,122.6889,2.6889,123.0839,0.1902
2.7680,0.3840,138.2400,0.3483,-0.1632,1.2186,122.6867,2.6867,123.0809,0.1932
2.7700,0.3850,138.6000,0.3483,-0.1627,1.2191,122.6851,2.6851,123.0787,0.1954
2.7720,0.3860,138.9600,0.3483,-0.1622,1.2197,122.6828,2.6828,123.0757,0.1984
2.7740,0.3870,139.3200,0.3483,-0.1617,1.2203,122.6801,2.6801,123.0724,0.2018
2.7760,0.3880,139.6800,0.3483,-0.1612,1.2209,122.6774,2.6774,123.0689,0.2052
2.7780,0.3890,140.0400,0.3483,-0.1607,1.2215,122.6749,2.6749,123.0657,0.2084
2.7800,0.3900,140.4000,0.3483,-0.1602,1.2221,122.6730,2.6730,123.0630,0.2111
2.7820,0.3910,140.7600,0.3483,-0.1597,1.2226,122.6718,2.6718,123.0611,0.2130
2.7840,0.3920,141.1200,0.3483,-0.1592,1.2232,122.6700,2.6700,123.0585,0.2156
2.7860,0.3930,141.4800,0.3483,-0.1587,1.2238,122.6679,2.6679,123.0556,0.2185
2.7880,0.3940,141.8400,0.3483,-0.1582,1.2244,122.6658,2.6658,123.0526,0.2215
2.7900,0.3950,142.2000,0.3483,-0.1577,1.2250,122.6639,2.6639,123.0500,0.2241
2.7920,0.3960,142.5600,0.3483,-0.1572,1.2256,122.6627,2.6627,123.0479,0.2262
2.7940,0.3970,142.9200,0.3483,-0.1567,1.2263,122.6623,2.6623,123.0467,0.2274
2.7960,0.3980,143.2800,0.3483,-0.1563,1.2269,122.6613,2.6613,123.0448,0.2293
2.7980,0.3990,143.6400,0.3482,-0.1558,1.2275,122.6600,2.6600,123.0426,0.2315
2.8000,0.4000,144.0000,0.3482,-0.1553,1.2281,122.6587,2.6587,123.0404,0.2337
2.8020,0.4010,144.3600,0.3482,-0.1549,1.2287,122.6578,2.6578,123.0386,0.2355
2.8040,0.4020,144.7200,0.3482,-0.1544,1.2293,122.6575,2.6575,123.0374,0.2367
2.8060,0.4030,145.0800,0.3482,-0.1540,1.2300,122.6581,2.6581,123.0370,0.2371
2.8080,0.4040,145.4400,0.3482,-0.1535,1.2306,122.6581,2.6581,123.0360,0.2381
2.8100,0.4050,145.8000,0.3482,-0.1531,1.2312,122.6578,2.6578,123.0347,0.2394
2.8120,0.4060,146.1600,0.3482,-0.1526,1.2319,122.6576,2.6576,123.0335,0.2406
2.8140,0.4070,146.5200,0.3482,-0.1522,1.2325,122.6577,2.6577,123.0326,0.2415
2.8160,0.4080,146.8800,0.3482,-0.1518,1.2331,122.6585,2.6585,123.0324,0.2417
2.8180,0.4090,147.2400,0.3482,-0.1513,1.2338,122.6584,2.6584,123.0313,0.2428
2.8200,0.4100,147.6000,0.3482,-0.1509,1.2344,122.6579,2.6579,123.0297,0.2444
2.8220,0.4110,147.9600,0.3482,-0.1505,1.2351,122.6572,2.6572,123.0280,0.2461
2.8240,0.4120,148.3200,0.3482,-0.1501,1.2357,122.6568,2.6568,123.0264,0.2477
2.8260,0.4130,148.6800,0.3482,-0.1497,1.2364,122.6568,2.6568,123.0254,0.2487
2.8280,0.4140,149.0400,0.3482,-0.1493,1.2370,122.6576,2.6576,123.0251,0.2490
2.8300,0.4150,149.4000,0.3482,-0.1488,1.2377,122.6577,2.6577,123.0240,0.2501
2.8320,0.4160,149.7600,0.3482,-0.1484,1.2384,122.6574,2.6574,123.0226,0.2515
2.8340,0.4170,150.1200,0.3482,-0.1480,1.2390,122.6571,2.6571,123.0211,0.2530
2.8360,0.4180,150.4800,0.3482,-0.1477,1.2397,122.6571,2.6571,123.0200,0.2542
2.8380,0.4190,150.8400,0.3482,-0.1473,1.2404,122.6577,2.6577,123.0193,0.2548
2.8400,0.4200,151.2000,0.3482,-0.1469,1.2410,122.6591,2.6591,123.0195,0.2546
2.8420,0.4210,151.5600,0.3482,-0.1465,1.2417,122.6598,2.6598,123.0190,0.2551
2.8440,0.4220,151.9200,0.3482,-0.1461,1.2424,122.6602,2.6602,123.0182,0.2559
2.8460,0.4230,152.2800,0.3482,-0.1458,1.2430,122.6607,2.6607,123.0174,0.2567
2.8480,0.4240,152.6400,0.3482,-0.1454,1.2437,122.6615,2.6615,123.0170,0.2572
2.8500,0.4250,153.0000,0.3481,-0.1450,1.2444,122.6629,2.6629,123.0171,0.2570
2.8520,0.4260,153.3600,0.3481,-0.1447,1.2451,122.6652,2.6652,123.0181,0.2560
2.8540,0.4270,153.7200,0.3481,-0.1443,1.2458,122.6669,2.6669,123.0185,0.2556
2.8560,0.4280,154.0800,0.3481,-0.1440,1.2465,122.6683,2.6683,123.0186,0.2556
2.8580,0.4290,154.4400,0.3481,-0.1436,1.2472,122.6697,2.6697,123.0187,0.2554
2.8600,0.4300,154.8000,0.3481,-0.1433,1.2479,122.6715,2.6715,123.0191,0.2550
2.8620,0.4310,155.1600,0.3481,-0.1429,1.2486,122.6740,2.6740,123.0202,0.2539
2.8640,0.4320,155.5200,0.3481,-0.1426,1.2492,122.6774,2.6774,123.0223,0.2519
2.8660,0.4330,155.8800,0.3481,-0.1423,1.2499,122.6801,2.6801,123.0236,0.2505
2.8680,0.4340,156.2400,0.3481,-0.1419,1.2506,122.6826,2.6826,123.0247,0.2494
2.8700,0.4350,156.6000,0.3481,-0.1416,1.2514,122.6852,2.6852,123.0259,0.2482
2.8720,0.4360,156.9600,0.3481,-0.1413,1.2521,122.6881,2.6881,123.0274,0.2467
2.8740,0.4370,157.3200,0.3481,-0.1410,1.2528,122.6918,2.6918,123.0295,0.2446
2.8760,0.4380,157.6800,0.3481,-0.1407,1.2535,122.6963,2.6963,123.0327,0.2415
2.8780,0.4390,158.0400,0.3481,-0.1404,1.2542,122.7003,2.7003,123.0351,0.2390
2.8800,0.4400,158.4000,0.3481,-0.1401,1.2549,122.7039,2.7039,123.0373,0.2368
2.8820,0.4410,158.7600,0.3481,-0.1398,1.2556,122.7076,2.7076,123.0395,0.2346
2.8840,0.4420,159.1200,0.3481,-0.1395,1.2563,122.7118,2.7118,123.0421,0.2320
2.8860,0.4430,159.4800,0.3480,-0.1392,1.2570,122.7166,2.7166,123.0454,0.2287
2.8880,0.4440,159.8400,0.3480,-0.1389,1.2578,122.7205,2.7205,123.0478,0.2264
2.8900,0.4450,160.2000,0.3480,-0.1386,1.2585,122.7239,2.7239,123.0496,0.2245
2.8920,0.4460,160.5600,0.3480,-0.1384,1.2592,122.7272,2.7272,123.0514,0.2227
2.8940,0.4470,160.9200,0.3480,-0.1381,1.2599,122.7307,2.7307,123.0533,0.2208
2.8960,0.4480,161.2800,0.3480,-0.1378,1.2607,122.7348,2.7348,123.0558,0.2184
2.8980,0.4490,161.6400,0.3480,-0.1376,1.2614,122.7396,2.7396,123.0590,0.2151
2.9000,0.4500,162.0000,0.3480,-0.1373,1.2621,122.7436,2.7436,123.0614,0.2127
2.9020,0.4510,162.3600,0.3480,-0.1371,1.2628,122.7473,2.7473,123.0634,0.2107
2.9040,0.4520,162.7200,0.3480,-0.1368,1.2636,122.7509,2.7509,123.0654,0.2087
2.9060,0.4530,163.0800,0.3480,-0.1366,1.2643,122.7548,2.7548,123.0676,0.2065
2.9080,0.4540,163.4400,0.3480,-0.1363,1.2651,122.7592,2.7592,123.0704,0.2037
2.9100,0.4550,163.8000,0.3480,-0.1361,1.2658,122.7645,2.7645,123.0740,0.2001
2.9120,0.4560,164.1600,0.3480,-0.1359,1.2665,122.7691,2.7691,123.0769,0.1972
2.9140,0.4570,164.5200,0.3480,-0.1357,1.2673,122.7734,2.7734,123.0795,0.1947
2.9160,0.4580,164.8800,0.3480,-0.1354,1.2680,122.7776,2.7776,123.0820,0.1921
2.9180,0.4590,165.2400,0.3480,-0.1352,1.2688,122.7822,2.7822,123.0848,0.1893
2.9200,0.4600,165.6000,0.3480,-0.1350,1.2695,122.7874,2.7874,123.0883,0.1858
2.9220,0.4610,165.9600,0.3479,-0.1348,1.2702,122.7935,2.7935,123.0926,0.1815
2.9240,0.4620,166.3200,0.3479,-0.1346,1.2710,122.7989,2.7989,123.0962,0.1779
2.9260,0.4630,166.6800,0.3479,-0.1344,1.2717,122.8039,2.8039,123.0995,0.1746
2.9280,0.4640,167.0400,0.3479,-0.1342,1.2725,122.8090,2.8090,123.1028,0.1713
2.9300,0.4650,167.4000,0.3479,-0.1340,1.2732,122.8145,2.8145,123.1064,0.1677
2.9320,0.4660,167.7600,0.3479,-0.1339,1.2740,122.8205,2.8205,123.1106,0.1635
2.9340,0.4670,168.1200,0.3479,-0.1337,1.2747,122.8275,2.8275,123.1158,0.1583
2.9360,0.4680,168.4800,0.3479,-0.1335,1.2755,122.8338,2.8338,123.1202,0.1539
2.9380,0.4690,168.8400,0.3479,-0.1333,1.2762,122.8397,2.8397,123.1243,0.1498
2.9400,0.4700,169.2000,0.3479,-0.1332,1.2770,122.8457,2.8457,123.1285,0.1457
2.9420,0.4710,169.5600,0.3479,-0.1330,1.2778,122.8521,2.8521,123.1329,0.1412
2.9440,0.4720,169.9200,0.3479,-0.1329,1.2785,122.8590,2.8590,123.1380,0.1361
2.9460,0.4730,170.2800,0.3479,-0.1327,1.2793,122.8651,2.8651,123.1422,0.1320
2.9480,0.4740,170.6400,0.3479,-0.1326,1.2800,122.8706,2.8706,123.1458,0.1284
2.9500,0.4750,171.0000,0.3479,-0.1324,1.2808,122.8760,2.8760,123.1492,0.1249
2.9520,0.4760,171.3600,0.3478,-0.1323,1.2816,122.8814,2.8814,123.1527,0.1214
2.9540,0.4770,171.7200,0.3478,-0.1322,1.2823,122.8874,2.8874,123.1567,0.1174
2.9560,0.4780,172.0800,0.3478,-0.1320,1.2831,122.8941,2.8941,123.1615,0.1126
2.9580,0.4790,172.4400,0.3478,-0.1319,1.2838,122.9000,2.9000,123.1654,0.1087
2.9600,0.4800,172.8000,0.3478,-0.1318,1.2846,122.9054,2.9054,123.1689,0.1052
2.9620,0.4810,173.1600,0.3478,-0.1317,1.2854,122.9108,2.9108,123.1722,0.1019
2.9640,0.4820,173.5200,0.3478,-0.1316,1.2861,122.9163,2.9163,123.1758,0.0983
2.9660,0.4830,173.8800,0.3478,-0.1315,1.2869,122.9225,2.9225,123.1799,0.0942
2.9680,0.4840,174.2400,0.3478,-0.1314,1.2877,122.9294,2.9294,123.1848,0.0893
2.9700,0.4850,174.6000,0.3478,-0.1313,1.2884,122.9355,2.9355,123.1889,0.0852
2.9720,0.4860,174.9600,0.3478,-0.1312,1.2892,122.9413,2.9413,123.1926,0.0815
2.9740,0.4870,175.3200,0.3478,-0.1311,1.2900,122.9470,2.9470,123.1963,0.0778
2.9760,0.4880,175.6800,0.3478,-0.1311,1.2907,122.9529,2.9529,123.2002,0.0739
2.9780,0.4890,176.0400,0.3478,-0.1310,1.2915,122.9595,2.9595,123.2047,0.0694
2.9800,0.4900,176.4000,0.3478,-0.1309,1.2923,122.9669,2.9669,123.2100,0.0641
2.9820,0.4910,176.7600,0.3477,-0.1309,1.2930,122.9735,2.9735,123.2145,0.0596
2.9840,0.4920,177.1200,0.3477,-0.1308,1.2938,122.9798,2.9798,123.2187,0.0554
2.9860,0.4930,177.4800,0.3477,-0.1307,1.2946,122.9860,2.9860,123.2228,0.0513
2.9880,0.4940,177.8400,0.3477,-0.1307,1.2953,122.9925,2.9925,123.2272,0.0469
2.9900,0.4950,178.2000,0.3477,-0.1307,1.2961,122.9996,2.9996,123.2322,0.0419
2.9920,0.4960,178.5600,0.3477,-0.1306,1.2969,123.0076,3.0076,123.2380,0.0361
2.9940,0.4970,178.9200,0.3477,-0.1306,1.2977,123.0148,3.0148,123.2431,0.0310
2.9960,0.4980,179.2800,0.3477,-0.1306,1.2984,123.0217,3.0217,123.2478,0.0263
2.9980,0.4990,179.6400,0.3477,-0.1305,1.2992,123.0285,3.0285,123.2524,0.0217
3.0000,0.5000,180.0000,0.3477,-0.1305,1.3000,123.0356,3.0356,123.2574,0.0167
3.0020,0.5010,180.3600,0.3477,-0.1305,1.3007,123.0433,3.0433,123.2629,0.0112
3.0040,0.5020,180.7200,0.3477,-0.1305,1.3015,123.0519,3.0519,123.2693,0.0048
3.0060,0.5030,181.0800,0.3477,-0.1305,1.3023,123.0598,3.0598,123.2749,0.0008
3.0080,0.5040,181.4400,0.3477,-0.1305,1.3031,123.0672,3.0672,123.2802,0.0061
3.0100,0.5050,181.8000,0.3476,-0.1305,1.3038,123.0746,3.0746,123.2854,0.0113
3.0120,0.5060,182.1600,0.3476,-0.1305,1.3046,123.0823,3.0823,123.2908,0.0167
3.0140,0.5070,182.5200,0.3476,-0.1305,1.3054,123.0907,3.0907,123.2969,0.0228
3.0160,0.5080,182.8800,0.3476,-0.1305,1.3061,123.0979,3.0979,123.3020,0.0278
3.0180,0.5090,183.2400,0.3476,-0.1305,1.3069,123.1046,3.1046,123.3064,0.0323
3.0200,0.5100,183.6000,0.3476,-0.1306,1.3077,123.1110,3.1110,123.3105,0.0364
3.0220,0.5110,183.9600,0.3476,-0.1306,1.3085,123.1175,3.1175,123.3147,0.0406
3.0240,0.5120,184.3200,0.3476,-0.1306,1.3092,123.1244,3.1244,123.3194,0.0453
3.0260,0.5130,184.6800,0.3476,-0.1307,1.3100,123.1321,3.1321,123.3247,0.0506
3.0280,0.5140,185.0400,0.3476,-0.1307,1.3108,123.1388,3.1388,123.3291,0.0550
3.0300,0.5150,185.4000,0.3476,-0.1308,1.3115,123.1449,3.1449,123.3330,0.0589
3.0320,0.5160,185.7600,0.3476,-0.1308,1.3123,123.1509,3.1509,123.3366,0.0625
3.0340,0.5170,186.1200,0.3476,-0.1309,1.3131,123.1570,3.1570,123.3405,0.0664
3.0360,0.5180,186.4800,0.3476,-0.1310,1.3138,123.1637,3.1637,123.3448,0.0707
3.0380,0.5190,186.8400,0.3476,-0.1310,1.3146,123.1711,3.1711,123.3499,0.0758
3.0400,0.5200,187.2000,0.3475,-0.1311,1.3154,123.1776,3.1776,123.3541,0.0799
3.0420,0.5210,187.5600,0.3475,-0.1312,1.3161,123.1836,3.1836,123.3577,0.0836
3.0440,0.5220,187.9200,0.3475,-0.1313,1.3169,123.1895,3.1895,123.3613,0.0872
3.0460,0.5230,188.2800,0.3475,-0.1314,1.3177,123.1956,3.1956,123.3650,0.0909
3.0480,0.5240,188.6400,0.3475,-0.1315,1.3184,123.2023,3.2023,123.3693,0.0952
3.0500,0.5250,189.0000,0.3475,-0.1316,1.3192,123.2097,3.2097,123.3744,0.1003
3.0520,0.5260,189.3600,0.3475,-0.1317,1.3200,123.2163,3.2163,123.3786,0.1045
3.0540,0.5270,189.7200,0.3475,-0.1318,1.3207,123.2224,3.2224,123.3823,0.1082
3.0560,0.5280,190.0800,0.3475,-0.1319,1.3215,123.2285,3.2285,123.3859,0.1118
3.0580,0.5290,190.4400,0.3475,-0.1320,1.3222,123.2347,3.2347,123.3898,0.1157
3.0600,0.5300,190.8000,0.3475,-0.1322,1.3230,123.2415,3.2415,123.3942,0.1201
3.0620,0.5310,191.1600,0.3475,-0.1323,1.3238,123.2491,3.2491,123.3994,0.1253
3.0640,0.5320,191.5200,0.3475,-0.1324,1.3245,123.2559,3.2559,123.4038,0.1297
3.0660,0.5330,191.8800,0.3475,-0.1326,1.3253,123.2622,3.2622,123.4076,0.1335
