# t,phase,ang_deg,x,y,z,dist_to_ideal_mm,radial_err_ideal_mm,dist_to_fit_mm,radial_err_fit_mm
3.7560,0.8780,316.0800,0.3483,0.3408,1.2151,122.9234,2.9234,123.3169,0.1607
3.7580,0.8790,316.4400,0.3483,0.3414,1.2156,122.9200,2.9200,123.3139,0.1576
3.7600,0.8800,316.8000,0.3483,0.3419,1.2162,122.9158,2.9158,123.3100,0.1538
3.7620,0.8810,317.1600,0.3483,0.3424,1.2167,122.9111,2.9111,123.3057,0.1495
3.7640,0.8820,317.5200,0.3483,0.3429,1.2173,122.9062,2.9062,123.3012,0.1449
3.7660,0.8830,317.8800,0.3483,0.3435,1.2179,122.9013,2.9013,123.2966,0.1404
3.7680,0.8840,318.2400,0.3483,0.3440,1.2184,122.8967,2.8967,123.2924,0.1362
3.7700,0.8850,318.6000,0.3483,0.3445,1.2190,122.8926,2.8926,123.2886,0.1324
3.7720,0.8860,318.9600,0.3483,0.3450,1.2196,122.8879,2.8879,123.2841,0.1279
3.7740,0.8870,319.3200,0.3484,0.3455,1.2201,122.8827,2.8827,123.2792,0.1230
3.7760,0.8880,319.6800,0.3484,0.3460,1.2207,122.8774,2.8774,123.2742,0.1179
3.7780,0.8890,320.0400,0.3484,0.3465,1.2213,122.8722,2.8722,123.2692,0.1130
3.7800,0.8900,320.4000,0.3484,0.3470,1.2219,122.8673,2.8673,123.2646,0.1084
3.7820,0.8910,320.7600,0.3484,0.3475,1.2225,122.8630,2.8630,123.2605,0.1043
3.7840,0.8920,321.1200,0.3484,0.3480,1.2231,122.8581,2.8581,123.2558,0.0996
3.7860,0.8930,321.4800,0.3484,0.3485,1.2237,122.8528,2.8528,123.2507,0.0945
3.7880,0.8940,321.8400,0.3484,0.3490,1.2243,122.8474,2.8474,123.2455,0.0893
3.7900,0.8950,322.2000,0.3484,0.3495,1.2249,122.8422,2.8422,123.2405,0.0842
3.7920,0.8960,322.5600,0.3484,0.3499,1.2255,122.8374,2.8374,123.2358,0.0796
3.7940,0.8970,322.9200,0.3484,0.3504,1.2261,122.8333,2.8333,123.2317,0.0755
3.7960,0.8980,323.2800,0.3484,0.3509,1.2267,122.8285,2.8285,123.2270,0.0708
3.7980,0.8990,323.6400,0.3484,0.3513,1.2273,122.8233,2.8233,123.2220,0.0658
3.8000,0.9000,324.0000,0.3484,0.3518,1.2279,122.8182,2.8182,123.2169,0.0607
3.8020,0.9010,324.3600,0.3484,0.3522,1.2286,122.8132,2.8132,123.2120,0.0558
3.8040,0.9020,324.7200,0.3484,0.3527,1.2292,122.8087,2.8087,123.2075,0.0513
3.8060,0.9030,325.0800,0.3484,0.3531,1.2298,122.8048,2.8048,123.2037,0.0474
3.8080,0.9040,325.4400,0.3484,0.3536,1.2304,122.8003,2.8003,123.1992,0.0430
3.8100,0.9050,325.8000,0.3484,0.3540,1.2311,122.7955,2.7955,123.1944,0.0382
3.8120,0.9060,326.1600,0.3484,0.3545,1.2317,122.7907,2.7907,123.1896,0.0334
3.8140,0.9070,326.5200,0.3484,0.3549,1.2323,122.7861,2.7861,123.1850,0.0288
3.8160,0.9080,326.8800,0.3484,0.3553,1.2330,122.7820,2.7820,123.1808,0.0246
3.8180,0.9090,327.2400,0.3483,0.3558,1.2336,122.7771,2.7771,123.1758,0.0196
3.8200,0.9100,327.6000,0.3483,0.3562,1.2343,122.7718,2.7718,123.1704,0.0142
3.8220,0.9110,327.9600,0.3483,0.3566,1.2349,122.7662,2.7662,123.1647,0.0085
3.8240,0.9120,328.3200,0.3483,0.3570,1.2356,122.7607,2.7607,123.1592,0.0029
3.8260,0.9130,328.6800,0.3483,0.3574,1.2362,122.7556,2.7556,123.1539,0.0023
3.8280,0.9140,329.0400,0.3483,0.3578,1.2369,122.7510,2.7510,123.1492,0.0070
3.8300,0.9150,329.4000,0.3483,0.3582,1.2375,122.7458,2.7458,123.1438,0.0124
3.8320,0.9160,329.7600,0.3483,0.3586,1.2382,122.7402,2.7402,123.1380,0.0183
3.8340,0.9170,330.1200,0.3483,0.3590,1.2388,122.7344,2.7344,123.1320,0.0242
3.8360,0.9180,330.4800,0.3483,0.3594,1.2395,122.7288,2.7288,123.1262,0.0300
3.8380,0.9190,330.8400,0.3483,0.3598,1.2402,122.7237,2.7237,123.1209,0.0354
3.8400,0.9200,331.2000,0.3483,0.3602,1.2409,122.7192,2.7192,123.1161,0.0401
3.8420,0.9210,331.5600,0.3483,0.3605,1.2415,122.7140,2.7140,123.1107,0.0455
3.8440,0.9220,331.9200,0.3483,0.3609,1.2422,122.7085,2.7085,123.1050,0.0513
3.8460,0.9230,332.2800,0.3483,0.3613,1.2429,122.7030,2.7030,123.0991,0.0571
3.8480,0.9240,332.6400,0.3483,0.3616,1.2436,122.6977,2.6977,123.0935,0.0627
3.8500,0.9250,333.0000,0.3483,0.3620,1.2442,122.6928,2.6928,123.0883,0.0679
3.8520,0.9260,333.3600,0.3483,0.3623,1.2449,122.6887,2.6887,123.0839,0.0723
3.8540,0.9270,333.7200,0.3483,0.3627,1.2456,122.6839,2.6839,123.0788,0.0774
3.8560,0.9280,334.0800,0.3483,0.3630,1.2463,122.6789,2.6789,123.0734,0.0829
3.8580,0.9290,334.4400,0.3483,0.3634,1.2470,122.6738,2.6738,123.0679,0.0883
3.8600,0.9300,334.8000,0.3483,0.3637,1.2477,122.6690,2.6690,123.0627,0.0935
3.8620,0.9310,335.1600,0.3483,0.3640,1.2484,122.6647,2.6647,123.0580,0.0982
3.8640,0.9320,335.5200,0.3483,0.3644,1.2491,122.6611,2.6611,123.0540,0.1022
3.8660,0.9330,335.8800,0.3483,0.3647,1.2498,122.6570,2.6570,123.0494,0.1068
3.8680,0.9340,336.2400,0.3483,0.3650,1.2505,122.6525,2.6525,123.0445,0.1117
3.8700,0.9350,336.6000,0.3483,0.3653,1.2512,122.6481,2.6481,123.0396,0.1166
3.8720,0.9360,336.9600,0.3483,0.3656,1.2519,122.6440,2.6440,123.0350,0.1213
3.8740,0.9370,337.3200,0.3483,0.3659,1.2526,122.6403,2.6403,123.0309,0.1254
3.8760,0.9380,337.6800,0.3483,0.3663,1.2533,122.6375,2.6375,123.0275,0.1287
3.8780,0.9390,338.0400,0.3483,0.3666,1.2540,122.6341,2.6341,123.0236,0.1327
3.8800,0.9400,338.4000,0.3483,0.3668,1.2547,122.6304,2.6304,123.0193,0.1369
3.8820,0.9410,338.7600,0.3483,0.3671,1.2554,122.6267,2.6267,123.0150,0.1412
3.8840,0.9420,339.1200,0.3483,0.3674,1.2562,122.6233,2.6233,123.0111,0.1452
3.8860,0.9430,339.4800,0.3483,0.3677,1.2569,122.6205,2.6205,123.0076,0.1486
3.8880,0.9440,339.8400,0.3483,0.3680,1.2576,122.6168,2.6168,123.0034,0.1528
3.8900,0.9450,340.2000,0.3483,0.3682,1.2583,122.6127,2.6127,122.9987,0.1576
3.8920,0.9460,340.5600,0.3483,0.3685,1.2590,122.6085,2.6085,122.9938,0.1625
3.8940,0.9470,340.9200,0.3483,0.3688,1.2598,122.6044,2.6044,122.9890,0.1672
3.8960,0.9480,341.2800,0.3483,0.3690,1.2605,122.6007,2.6007,122.9846,0.1716
3.8980,0.9490,341.6400,0.3483,0.3693,1.2612,122.5977,2.5977,122.9810,0.1753
3.9000,0.9500,342.0000,0.3483,0.3695,1.2620,122.5940,2.5940,122.9765,0.1797
3.9020,0.9510,342.3600,0.3483,0.3698,1.2627,122.5899,2.5899,122.9717,0.1845
3.9040,0.9520,342.7200,0.3483,0.3700,1.2634,122.5857,2.5857,122.9668,0.1894
3.9060,0.9530,343.0800,0.3483,0.3702,1.2642,122.5818,2.5818,122.9621,0.1941
3.9080,0.9540,343.4400,0.3483,0.3705,1.2649,122.5783,2.5783,122.9579,0.1983
3.9100,0.9550,343.8000,0.3483,0.3707,1.2656,122.5756,2.5756,122.9544,0.2018
3.9120,0.9560,344.1600,0.3483,0.3709,1.2664,122.5723,2.5723,122.9503,0.2059
3.9140,0.9570,344.5200,0.3483,0.3711,1.2671,122.5686,2.5686,122.9458,0.2104
3.9160,0.9580,344.8800,0.3483,0.3714,1.2679,122.5649,2.5649,122.9413,0.2149
3.9180,0.9590,345.2400,0.3483,0.3716,1.2686,122.5615,2.5615,122.9370,0.2192
3.9200,0.9600,345.6000,0.3483,0.3718,1.2693,122.5587,2.5587,122.9333,0.2229
3.9220,0.9610,345.9600,0.3483,0.3720,1.2701,122.5566,2.5566,122.9304,0.2258
3.9240,0.9620,346.3200,0.3483,0.3722,1.2708,122.5539,2.5539,122.9268,0.2294
3.9260,0.9630,346.6800,0.3483,0.3723,1.2716,122.5509,2.5509,122.9230,0.2333
3.9280,0.9640,347.0400,0.3483,0.3725,1.2723,122.5480,2.5480,122.9191,0.2371
3.9300,0.9650,347.4000,0.3483,0.3727,1.2731,122.5453,2.5453,122.9155,0.2407
3.9320,0.9660,347.7600,0.3483,0.3729,1.2738,122.5433,2.5433,122.9125,0.2437
3.9340,0.9670,348.1200,0.3483,0.3731,1.2746,122.5421,2.5421,122.9103,0.2459
3.9360,0.9680,348.4800,0.3482,0.3732,1.2753,122.5402,2.5402,122.9075,0.2487
3.9380,0.9690,348.8400,0.3482,0.3734,1.2761,122.5381,2.5381,122.9044,0.2518
3.9400,0.9700,349.2000,0.3482,0.3735,1.2769,122.5360,2.5360,122.9013,0.2549
3.9420,0.9710,349.5600,0.3482,0.3737,1.2776,122.5343,2.5343,122.8985,0.2577
3.9440,0.9720,349.9200,0.3482,0.3738,1.2784,122.5331,2.5331,122.8964,0.2599
3.9460,0.9730,350.2800,0.3482,0.3740,1.2791,122.5311,2.5311,122.8933,0.2629
3.9480,0.9740,350.6400,0.3482,0.3741,1.2799,122.5287,2.5287,122.8898,0.2664
3.9500,0.9750,351.0000,0.3482,0.3742,1.2806,122.5261,2.5261,122.8861,0.2701
3.9520,0.9760,351.3600,0.3482,0.3744,1.2814,122.5237,2.5237,122.8826,0.2736
3.9540,0.9770,351.7200,0.3482,0.3745,1.2822,122.5217,2.5217,122.8796,0.2767
3.9560,0.9780,352.0800,0.3482,0.3746,1.2829,122.5205,2.5205,122.8772,0.2790
3.9580,0.9790,352.4400,0.3482,0.3747,1.2837,122.5186,2.5186,122.8741,0.2821
3.9600,0.9800,352.8000,0.3482,0.3748,1.2845,122.5162,2.5162,122.8707,0.2856
3.9620,0.9810,353.1600,0.3482,0.3749,1.2852,122.5138,2.5138,122.8671,0.2891
3.9640,0.9820,353.5200,0.3482,0.3750,1.2860,122.5117,2.5117,122.8638,0.2924
3.9660,0.9830,353.8800,0.3482,0.3751,1.2868,122.5101,2.5101,122.8610,0.2952
3.9680,0.9840,354.2400,0.3482,0.3752,1.2875,122.5094,2.5094,122.8591,0.2971
3.9700,0.9850,354.6000,0.3482,0.3753,1.2883,122.5080,2.5080,122.8564,0.2998
3.9720,0.9860,354.9600,0.3482,0.3754,1.2891,122.5062,2.5062,122.8534,0.3028
3.9740,0.9870,355.3200,0.3482,0.3755,1.2898,122.5044,2.5044,122.8504,0.3058
3.9760,0.9880,355.6800,0.3482,0.3755,1.2906,122.5030,2.5030,122.8477,0.3085
3.9780,0.9890,356.0400,0.3482,0.3756,1.2914,122.5021,2.5021,122.8456,0.3106
3.9800,0.9900,356.4000,0.3482,0.3757,1.2921,122.5022,2.5022,122.8443,0.3119
3.9820,0.9910,356.7600,0.3482,0.3757,1.2929,122.5016,2.5016,122.8424,0.3138
3.9840,0.9920,357.1200,0.3482,0.3758,1.2937,122.5006,2.5006,122.8402,0.3161
3.9860,0.9930,357.4800,0.3482,0.3758,1.2945,122.4997,2.4997,122.8379,0.3183
3.9880,0.9940,357.8400,0.3482,0.3759,1.2952,122.4992,2.4992,122.8361,0.3202
3.9900,0.9950,358.2000,0.3481,0.3759,1.2960,122.4993,2.4993,122.8348,0.3214
3.9920,0.9960,358.5600,0.3481,0.3759,1.2968,122.5003,2.5003,122.8344,0.3218
3.9940,0.9970,358.9200,0.3481,0.3760,1.2975,122.5007,2.5007,122.8334,0.3228
3.9960,0.9980,359.2800,0.3481,0.3760,1.2983,122.5007,2.5007,122.8321,0.3242
3.9980,0.9990,359.6400,0.3481,0.3760,1.2991,122.5008,2.5008,122.8308,0.3255
4.0000,1.0000,360.0000,0.3481,0.3760,1.2999,122.5013,2.5013,122.8298,0.3264
4.0020,0.0010,0.3600,0.3481,0.3760,1.3006,122.5025,2.5025,122.8295,0.3267
4.0040,0.0020,0.7200,0.3481,0.3760,1.3014,122.5045,2.5045,122.8301,0.3261
4.0060,0.0030,1.0800,0.3481,0.3760,1.3022,122.5059,2.5059,122.8301,0.3262
4.0080,0.0040,1.4400,0.3481,0.3760,1.3029,122.5071,2.5071,122.8297,0.3265
4.0100,0.0050,1.8000,0.3481,0.3760,1.3037,122.5083,2.5083,122.8294,0.3268
4.0120,0.0060,2.1600,0.3481,0.3760,1.3045,122.5098,2.5098,122.8295,0.3268
4.0140,0.0070,2.5200,0.3481,0.3760,1.3053,122.5120,2.5120,122.8302,0.3261
4.0160,0.0080,2.8800,0.3482,0.3757,1.3059,122.2011,2.2011,122.5182,0.6380
4.0180,0.0090,3.2400,0.3484,0.3750,1.3065,121.6197,1.6197,121.9359,1.2204
4.0200,0.0100,3.6000,0.3486,0.3742,1.3071,120.8064,0.8064,121.1214,2.0348
4.0220,0.0110,3.9600,0.3489,0.3732,1.3076,119.7960,0.2040,120.1092,3.0470
4.0240,0.0120,4.3200,0.3493,0.3720,1.3080,118.6200,1.3800,118.9303,4.2259
4.0260,0.0130,4.6800,0.3497,0.3706,1.3084,117.3067,2.6933,117.6127,5.5435
4.0280,0.0140,5.0400,0.3500,0.3695,1.3088,116.1896,3.8104,116.4906,6.6656
4.0300,0.0150,5.4000,0.3503,0.3685,1.3093,115.2512,4.7488,115.5469,7.6093
4.0320,0.0160,5.7600,0.3505,0.3677,1.3098,114.4752,5.5248,114.7658,8.3905
4.0340,0.0170,6.1200,0.3507,0.3670,1.3104,113.8466,6.1534,114.1324,9.0238
4.0360,0.0180,6.4800,0.3508,0.3665,1.3110,113.3516,6.6484,113.6332,9.5231
4.0380,0.0190,6.8400,0.3509,0.3660,1.3117,112.9773,7.0227,113.2553,9.9009
4.0400,0.0200,7.2000,0.3510,0.3657,1.3124,112.7103,7.2897,112.9852,10.1710
4.0420,0.0210,7.5600,0.3510,0.3655,1.3131,112.5397,7.4603,112.8123,10.3440
4.0440,0.0220,7.9200,0.3510,0.3653,1.3138,112.4557,7.5443,112.7265,10.4298
4.0460,0.0230,8.2800,0.3510,0.3652,1.3145,112.4493,7.5507,112.7187,10.4376
4.0480,0.0240,8.6400,0.3510,0.3652,1.3153,112.5120,7.4880,112.7805,10.3757
4.0500,0.0250,9.0000,0.3509,0.3652,1.3161,112.6362,7.3638,112.9042,10.2520
4.0520,0.0260,9.3600,0.3508,0.3653,1.3168,112.8130,7.1870,113.0808,10.0754
4.0540,0.0270,9.7200,0.3507,0.3654,1.3176,113.0362,6.9638,113.3040,9.8522
4.0560,0.0280,10.0800,0.3506,0.3656,1.3184,113.3000,6.7000,113.5679,9.5883
4.0580,0.0290,10.4400,0.3505,0.3657,1.3193,113.5991,6.4009,113.8672,9.2890
4.0600,0.0300,10.8000,0.3504,0.3659,1.3201,113.9287,6.0713,114.1971,8.9592
4.0620,0.0310,11.1600,0.3503,0.3662,1.3209,114.2844,5.7156,114.5530,8.6033
4.0640,0.0320,11.5200,0.3501,0.3664,1.3217,114.6603,5.3397,114.9290,8.2272
4.0660,0.0330,11.8800,0.3500,0.3666,1.3226,115.0531,4.9469,115.3218,7.8344
4.0680,0.0340,12.2400,0.3499,0.3669,1.3234,115.4595,4.5405,115.7281,7.4282
4.0700,0.0350,12.6000,0.3497,0.3672,1.3243,115.8766,4.1234,116.1449,7.0113
4.0720,0.0360,12.9600,0.3496,0.3674,1.3251,116.3020,3.6980,116.5698,6.5865
4.0740,0.0370,13.3200,0.3494,0.3677,1.3260,116.7313,3.2687,116.9985,6.1578
4.0760,0.0380,13.6800,0.3493,0.3679,1.3268,117.1628,2.8372,117.4291,5.7272
4.0780,0.0390,14.0400,0.3491,0.3682,1.3277,117.5946,2.4054,117.8598,5.2964
4.0800,0.0400,14.4000,0.3490,0.3684,1.3285,118.0253,1.9747,118.2891,4.8671
4.0820,0.0410,14.7600,0.3488,0.3687,1.3294,118.4533,1.5467,118.7157,4.4405
4.0840,0.0420,15.1200,0.3487,0.3689,1.3302,118.8776,1.1224,119.1384,4.0179
4.0860,0.0430,15.4800,0.3485,0.3691,1.3311,119.2953,0.7047,119.5542,3.6021
4.0880,0.0440,15.8400,0.3484,0.3693,1.3319,119.7055,0.2945,119.9624,3.1939
4.0900,0.0450,16.2000,0.3482,0.3695,1.3328,120.1076,0.1076,120.3623,2.7939
4.0920,0.0460,16.5600,0.3481,0.3697,1.3336,120.5011,0.5011,120.7534,2.4028
4.0940,0.0470,16.9200,0.3480,0.3699,1.3345,120.8854,0.8854,121.1353,2.0210
4.0960,0.0480,17.2800,0.3478,0.3700,1.3353,121.2603,1.2603,121.5075,1.6487
4.0980,0.0490,17.6400,0.3477,0.3701,1.3362,121.6235,1.6235,121.8680,1.2882
4.1000,0.0500,18.0000,0.3476,0.3703,1.3370,121.9750,1.9750,122.2168,0.9395
4.1020,0.0510,18.3600,0.3475,0.3704,1.3378,122.3147,2.3147,122.5536,0.6026
4.1040,0.0520,18.7200,0.3474,0.3704,1.3386,122.6428,2.6428,122.8788,0.2775
4.1060,0.0530,19.0800,0.3473,0.3705,1.3395,122.9592,2.9592,123.1922,0.0359
4.1080,0.0540,19.4400,0.3472,0.3706,1.3403,123.2641,3.2641,123.4940,0.3378
4.1100,0.0550,19.8000,0.3471,0.3706,1.3411,123.5558,3.5558,123.7826,0.6264
4.1120,0.0560,20.1600,0.3470,0.3706,1.3419,123.8345,3.8345,124.0582,0.9020
4.1140,0.0570,20.5200,0.3469,0.3706,1.3427,124.1007,4.1007,124.3213,1.1651
4.1160,0.0580,20.8800,0.3468,0.3706,1.3435,124.3547,4.3547,124.5722,1.4159
4.1180,0.0590,21.2400,0.3467,0.3706,1.3443,124.5968,4.5968,124.8112,1.6549
4.1200,0.0600,21.6000,0.3466,0.3705,1.3451,124.8275,4.8275,125.0387,1.8825
4.1220,0.0610,21.9600,0.3466,0.3705,1.3459,125.0452,5.0452,125.2534,2.0971
4.1240,0.0620,22.3200,0.3465,0.3704,1.3467,125.2506,5.2506,125.4556,2.2994
4.1260,0.0630,22.6800,0.3464,0.3703,1.3475,125.4441,5.4441,125.6461,2.4899
4.1280,0.0640,23.0400,0.3464,0.3702,1.3482,125.6262,5.6262,125.8252,2.6690
4.1300,0.0650,23.4000,0.3463,0.3700,1.3490,125.7976,5.7976,125.9936,2.8374
4.1320,0.0660,23.7600,0.3463,0.3699,1.3498,125.9568,5.9568,126.1499,2.9936
4.1340,0.0670,24.1200,0.3462,0.3697,1.3505,126.1046,6.1046,126.2947,3.1385
4.1360,0.0680,24.4800,0.3462,0.3696,1.3513,126.2415,6.2415,126.4287,3.2725
4.1380,0.0690,24.8400,0.3461,0.3694,1.3520,126.3681,6.3681,126.5526,3.3963
4.1400,0.0700,25.2000,0.3461,0.3692,1.3528,126.4851,6.4851,126.6668,3.5106
4.1420,0.0710,25.5600,0.3460,0.3690,1.3535,126.5931,6.5931,126.7720,3.6158
4.1440,0.0720,25.9200,0.3460,0.3687,1.3543,126.6907,6.6907,126.8669,3.7107
4.1460,0.0730,26.2800,0.3460,0.3685,1.3550,126.7786,6.7786,126.9522,3.7960
4.1480,0.0740,26.6400,0.3460,0.3682,1.3557,126.8575,6.8575,127.0285,3.8723
4.1500,0.0750,27.0000,0.3459,0.3680,1.3564,126.9281,6.9281,127.0965,3.9402
4.1520,0.0760,27.3600,0.3459,0.3677,1.3572,126.9909,6.9909,127.1567,4.0005
4.1540,0.0770,27.7200,0.3459,0.3674,1.3579,127.0465,7.0465,127.2099,4.0537
4.1560,0.0780,28.0800,0.3459,0.3671,1.3586,127.0936,7.0936,127.2546,4.0984
4.1580,0.0790,28.4400,0.3459,0.3668,1.3593,127.1330,7.1330,127.2915,4.1353
4.1600,0.0800,28.8000,0.3459,0.3665,1.3600,127.1652,7.1652,127.3214,4.1652
4.1620,0.0810,29.1600,0.3458,0.3661,1.3607,127.1909,7.1909,127.3448,4.1885
4.1640,0.0820,29.5200,0.3458,0.3658,1.3614,127.2107,7.2107,127.3622,4.2060
4.1660,0.0830,29.8800,0.3458,0.3654,1.3621,127.2251,7.2251,127.3744,4.2182
4.1680,0.0840,30.2400,0.3458,0.3651,1.3628,127.2329,7.2329,127.3800,4.2237
4.1700,0.0850,30.6000,0.3458,0.3647,1.3634,127.2346,7.2346,127.3795,4.2233
4.1720,0.0860,30.9600,0.3458,0.3643,1.3641,127.2310,7.2310,127.3737,4.2175
4.1740,0.0870,31.3200,0.3458,0.3639,1.3648,127.2225,7.2225,127.3631,4.2068
4.1760,0.0880,31.6800,0.3458,0.3635,1.3655,127.2099,7.2099,127.3483,4.1920
4.1780,0.0890,32.0400,0.3458,0.3631,1.3661,127.1935,7.1935,127.3298,4.1736
4.1800,0.0900,32.4000,0.3458,0.3627,1.3668,127.1721,7.1721,127.3062,4.1500
4.1820,0.0910,32.7600,0.3459,0.3623,1.3675,127.1462,7.1462,127.2783,4.1221
4.1840,0.0920,33.1200,0.3459,0.3618,1.3681,127.1164,7.1164,127.2465,4.0902
4.1860,0.0930,33.4800,0.3459,0.3614,1.3688,127.0834,7.0834,127.2114,4.0551
4.1880,0.0940,33.8400,0.3459,0.3609,1.3694,127.0476,7.0476,127.1735,4.0173
4.1900,0.0950,34.2000,0.3459,0.3605,1.3701,127.0095,7.0095,127.1334,3.9772
4.1920,0.0960,34.5600,0.3459,0.3600,1.3707,126.9678,6.9678,127.0896,3.9334
4.1940,0.0970,34.9200,0.3459,0.3596,1.3713,126.9229,6.9229,127.0427,3.8865
4.1960,0.0980,35.2800,0.3459,0.3591,1.3720,126.8755,6.8755,126.9933,3.8370
4.1980,0.0990,35.6400,0.3460,0.3586,1.3726,126.8260,6.8260,126.9418,3.7855
4.2000,0.1000,36.0000,0.3460,0.3581,1.3732,126.7750,6.7750,126.8888,3.7325
4.2020,0.1010,36.3600,0.3460,0.3576,1.3738,126.7210,6.7210,126.8328,3.6765
4.2040,0.1020,36.7200,0.3460,0.3571,1.3745,126.6647,6.6647,126.7743,3.6181
4.2060,0.1030,37.0800,0.3460,0.3566,1.3751,126.6064,6.6064,126.7141,3.5579
4.2080,0.1040,37.4400,0.3460,0.3561,1.3757,126.5468,6.5468,126.6525,3.4962
4.2100,0.1050,37.8000,0.3461,0.3556,1.3763,126.4863,6.4863,126.5900,3.4337
4.2120,0.1060,38.1600,0.3461,0.3551,1.3769,126.4254,6.4254,126.5270,3.3708
4.2140,0.1070,38.5200,0.3461,0.3545,1.3775,126.3626,6.3626,126.4622,3.3059
4.2160,0.1080,38.8800,0.3461,0.3540,1.3781,126.2984,6.2984,126.3959,3.2397
4.2180,0.1090,39.2400,0.3461,0.3535,1.3787,126.2332,6.2332,126.3287,3.1725
4.2200,0.1100,39.6000,0.3462,0.3529,1.3793,126.1677,6.1677,126.2611,3.1049
4.2220,0.1110,39.9600,0.3462,0.3524,1.3799,126.1021,6.1021,126.1935,3.0373
4.2240,0.1120,40.3200,0.3462,0.3518,1.3805,126.0370,6.0370,126.1263,2.9701
4.2260,0.1130,40.6800,0.3462,0.3513,1.3810,125.9708,5.9708,126.0580,2.9017
4.2280,0.1140,41.0400,0.3462,0.3507,1.3816,125.9039,5.9039,125.9890,2.8327
4.2300,0.1150,41.4000,0.3463,0.3502,1.3822,125.8368,5.8368,125.9198,2.7636
4.2320,0.1160,41.7600,0.3463,0.3496,1.3828,125.7700,5.7700,125.8509,2.6946
4.2340,0.1170,42.1200,0.3463,0.3490,1.3833,125.7038,5.7038,125.7826,2.6264
4.2360,0.1180,42.4800,0.3463,0.3485,1.3839,125.6388,5.6388,125.7154,2.5592
4.2380,0.1190,42.8400,0.3463,0.3479,1.3844,125.5731,5.5731,125.6476,2.4914
4.2400,0.1200,43.2000,0.3464,0.3473,1.3850,125.5074,5.5074,125.5797,2.4235
4.2420,0.1210,43.5600,0.3464,0.3467,1.3856,125.4420,5.4420,125.5121,2.3559
4.2440,0.1220,43.9200,0.3464,0.3461,1.3861,125.3774,5.3774,125.4453,2.2891
4.2460,0.1230,44.2800,0.3464,0.3455,1.3867,125.3139,5.3139,125.3797,2.2234
4.2480,0.1240,44.6400,0.3464,0.3450,1.3872,125.2520,5.2520,125.3155,2.1593
4.2500,0.1250,45.0000,0.3464,0.3444,1.3877,125.1898,5.1898,125.2511,2.0949
4.2520,0.1260,45.3600,0.3465,0.3438,1.3883,125.1280,5.1280,125.1870,2.0308
4.2540,0.1270,45.7200,0.3465,0.3432,1.3888,125.0668,5.0668,125.1236,1.9674
4.2560,0.1280,46.0800,0.3465,0.3426,1.3894,125.0068,5.0068,125.0613,1.9051
4.2580,0.1290,46.4400,0.3465,0.3419,1.3899,124.9482,4.9482,125.0005,1.8442
4.2600,0.1300,46.8000,0.3465,0.3413,1.3904,124.8894,4.8894,124.9394,1.7832
4.2620,0.1310,47.1600,0.3465,0.3407,1.3909,124.8309,4.8309,124.8786,1.7223
4.2640,0.1320,47.5200,0.3466,0.3401,1.3914,124.7730,4.7730,124.8184,1.6622
4.2660,0.1330,47.8800,0.3466,0.3395,1.3920,124.7162,4.7162,124.7593,1.6031
4.2680,0.1340,48.2400,0.3466,0.3389,1.3925,124.6609,4.6609,124.7017,1.5454
4.2700,0.1350,48.6000,0.3466,0.3382,1.3930,124.6073,4.6073,124.6458,1.4895
4.2720,0.1360,48.9600,0.3466,0.3376,1.3935,124.5538,4.5538,124.5899,1.4337
4.2740,0.1370,49.3200,0.3466,0.3370,1.3940,124.5008,4.5008,124.5346,1.3784
4.2760,0.1380,49.6800,0.3466,0.3364,1.3945,124.4487,4.4487,124.4802,1.3239
4.2780,0.1390,50.0400,0.3467,0.3357,1.3950,124.3979,4.3979,124.4270,1.2708
4.2800,0.1400,50.4000,0.3467,0.3351,1.3955,124.3488,4.3488,124.3755,1.2192
4.2820,0.1410,50.7600,0.3467,0.3344,1.3960,124.3016,4.3016,124.3259,1.1697
4.2840,0.1420,51.1200,0.3467,0.3338,1.3964,124.2546,4.2546,124.2765,1.1203
4.2860,0.1430,51.4800,0.3467,0.3332,1.3969,124.2082,4.2082,124.2277,1.0715
4.2880,0.1440,51.8400,0.3467,0.3325,1.3974,124.1628,4.1628,124.1799,1.0237
4.2900,0.1450,52.2000,0.3467,0.3319,1.3979,124.1189,4.1189,124.1336,0.9773
4.2920,0.1460,52.5600,0.3467,0.3312,1.3983,124.0766,4.0766,124.0889,0.9326
4.2940,0.1470,52.9200,0.3467,0.3306,1.3988,124.0364,4.0364,124.0462,0.8900
4.2960,0.1480,53.2800,0.3468,0.3299,1.3993,123.9964,3.9964,124.0038,0.8476
4.2980,0.1490,53.6400,0.3468,0.3293,1.3997,123.9571,3.9571,123.9620,0.8058
4.3000,0.1500,54.0000,0.3468,0.3286,1.4002,123.9188,3.9188,123.9213,0.7650
4.3020,0.1510,54.3600,0.3468,0.3280,1.4006,123.8818,3.8818,123.8819,0.7257
4.3040,0.1520,54.7200,0.3468,0.3273,1.4011,123.8467,3.8467,123.8443,0.6881
4.3060,0.1530,55.0800,0.3468,0.3266,1.4015,123.8135,3.8135,123.8087,0.6525
4.3080,0.1540,55.4400,0.3468,0.3260,1.4020,123.7806,3.7806,123.7733,0.6171
4.3100,0.1550,55.8000,0.3468,0.3253,1.4024,123.7483,3.7483,123.7385,0.5823
